TimestampInt,ApplicationTypeEncoded
1744206480,3
1744527960,7
1742790180,3
1744007760,2
1744199340,6
1742910420,7
1743507480,1
1743235380,6
1743252780,2
1744444800,1
1744620840,2
1743758880,3
1743132960,7
1743928320,7
1744179840,2
1742981520,2
1742358240,6
1744371780,3
1742129640,2
1742874540,2
1743759420,0
1742817540,5
1744350180,6
1743157500,6
1743832200,2
1742807760,6
1742303640,3
1742805420,0
1744022520,2
1743496800,6
1742102100,1
1742634120,5
1742625480,0
1742193960,5
1743687060,5
1742707740,5
1744349940,3
1743824040,6
1744360500,0
1743143760,0
1742386020,5
1742212800,5
1742362800,3
1742112180,0
1743316800,4
1743160860,5
1742372940,6
1742367420,3
1743336300,7
1743149220,7
1742986860,3
1743493620,1
1742212920,1
1742549160,3
1744190400,3
1744371720,1
1742793240,0
1742625900,7
1742883540,1
1744092480,6
1744110900,3
1743856080,1
1743493020,5
1743404400,1
1742218920,3
1744528800,0
1742973420,0
1742120400,0
1742903520,7
1742096760,7
1744197840,6
1743495840,2
1743396480,1
1742615640,1
1743478380,5
1742210700,2
1744526760,3
1743757740,0
1744347000,4
1743738600,1
1743048540,1
1742452500,0
1742275140,2
1742209740,3
1742880360,5
1742820300,3
1744174140,1
1743138060,2
1744361100,0
1742550780,7
1744347960,7
1744433220,1
1743603120,0
1743837180,2
1744609620,5
1742653620,2
1744460100,3
1744606380,7
1743515940,3
1743247380,3
1743245280,5
1743074760,3
1744633320,2
1742882160,7
1743776160,2
1744193700,7
1743052380,7
1742201160,6
1744540140,2
1744634880,7
1743584400,0
1743419340,3
1742274780,7
1744102560,6
1744186080,2
1743081780,0
1742460300,2
1743227280,6
1742708220,1
1743221940,1
1743925620,7
1744370820,1
1743862980,1
1743491160,2
1744177440,6
1744291800,1
1742531100,4
1744032180,5
1742356200,4
1742195100,2
1742210880,6
1742392920,0
1744287360,2
1742973480,2
1743075780,7
1743230700,0
1743338280,6
1743576720,7
1742540760,7
1743510720,2
1742209560,2
1743937440,7
1744099680,1
1742274000,5
1744540800,0
1742301120,5
1743253440,0
1744431600,1
1744201680,7
1743073260,3
1744602540,6
1743602940,1
1743937020,5
1744114920,6
1744435740,1
1742899920,0
1743145200,0
1743228000,1
1744449180,2
1744439700,6
1743660960,6
1742633940,0
1744467780,1
1742188620,2
1742994900,0
1742203380,2
1743842700,2
1743084300,7
1744000020,6
1744198140,1
1743594420,0
1743828120,1
1744451520,7
1742720460,0
1742107260,1
1744354260,1
1744281900,5
1743502320,7
1744535760,2
1742806080,7
1743581880,1
1742885040,3
1743917400,4
1742097900,1
1743413340,3
1744544700,0
1742649660,7
1743326580,6
1743168360,0
1743231420,2
1742565000,7
1743514740,0
1742118300,3
1742883000,7
1742292300,0
1742971680,4
1742283480,5
1743495720,0
1744630320,6
1743573000,3
1742617740,0
1744277460,0
1744625400,7
1743402960,1
1744455000,5
1742901600,2
1742635440,2
1742902980,3
1743680040,6
1743853440,3
1744030920,1
1742889180,7
1743752340,0
1743429840,3
1743322680,0
1743928260,2
1742213820,3
1743403800,5
1742887260,2
1743678480,1
1743250680,2
1743311880,7
1742529300,3
1743491400,1
1742638500,1
1744458900,7
1743326940,1
1744364160,0
1743401100,6
1742105760,0
1743059100,4
1742880480,2
1744463760,3
1743313560,5
1743851280,1
1743860040,3
1743502740,7
1744206780,6
1743408420,7
1742202420,7
1743594960,0
1744204680,1
1744273620,0
1743413400,0
1742621700,3
1742638680,0
1743394500,1
1742480340,2
1744525020,1
1742993940,3
1744525560,1
1742385360,7
1744619400,2
1744376940,2
1744292160,2
1743827760,4
1744015080,2
1743505800,6
1744192020,1
1742642820,6
1743342780,6
1744611120,1
1742622960,1
1743326400,3
1744105380,6
1743231900,3
1744010760,0
1743674880,0
1742806020,2
1742708400,3
1742562300,0
1742998860,6
1743065760,0
1743653820,0
1742282640,5
1743247620,0
1743422160,1
1743600780,2
1742199420,2
1742619780,1
1744548780,3
1742478000,3
1743651300,5
1744015920,5
1742460420,6
1743486780,2
1742725800,1
1742096940,5
1743919020,4
1743748800,4
1744462800,6
1742978340,0
1742361120,1
1742552400,1
1744545480,6
1743061740,1
1742196900,7
1743315060,5
1743914760,1
1742890200,5
1742986140,6
1743496260,6
1744449900,7
1743133620,6
1742125380,3
1742278500,2
1743916380,2
1742103540,4
1743408120,6
1744380900,0
1744344480,1
1743151740,1
1742216340,0
1743500940,2
1744541640,0
1742196000,2
1743339720,3
1743665640,0
1742703960,5
1743244800,6
1744293180,7
1744450080,5
1743655380,5
1742643120,0
1744462020,0
1743511620,7
1743750300,2
1743665580,3
1744376580,3
1743423060,6
1743230880,7
1742202240,0
1742992260,5
1744358520,6
1743862980,3
1742886780,3
1742891460,5
1743133260,1
1743917700,1
1743927540,7
1742627520,7
1742705760,4
1743579900,6
1742452560,7
1742451600,3
1742614200,1
1743410460,3
1744453320,5
1742886780,7
1743430380,7
1742123220,1
1743595080,2
1743330000,7
1743745980,5
1743430680,3
1744367160,5
1742441520,1
1742966040,3
1743487260,7
1743840960,7
1743676500,5
1743395220,0
1744466100,7
1743256320,5
1742102400,7
1743917640,5
1743858120,3
1742617560,5
1744623540,7
1742208300,2
1742791500,0
1743136320,0
1743392100,1
1744013340,7
1744516860,5
1744008420,7
1744198980,1
1743157860,7
1742196720,3
1743848400,0
1744033920,2
1744453620,1
1744086900,5
1744380840,1
1743144060,3
1742198220,6
1744447860,6
1742289900,7
1743078540,6
1744631760,5
1743845100,3
1743401760,4
1743844740,1
1742112960,2
1744120380,3
1743840240,3
1744352700,1
1742108400,6
1743139500,4
1742986020,2
1742897400,6
1743510000,3
1743517560,1
1744379220,1
1743771600,5
1743775500,0
1742794320,1
1743747480,0
1744023000,0
1742532780,5
1744531740,0
1744092660,0
1744121280,5
1743737760,2
1742478360,7
1743407580,7
1742123820,1
1744175940,2
1743857760,0
1742987520,7
1742881260,3
1743569040,5
1742285220,1
1742097240,6
1743929460,7
1742650260,1
1742306220,7
1743406800,2
1744262460,2
1742124240,0
1743948780,2
1743162180,1
1742544360,1
1743940680,5
1742133780,7
1744437900,5
1744431180,7
1742112420,6
1744610160,7
1742384940,3
1744635180,5
1742884260,3
1742359320,7
1744257120,1
1743576060,3
1744539720,6
1743925080,3
1743340560,6
1743141780,1
1742551260,3
1742996700,0
1743136380,7
1744461240,3
1744616040,0
1743401700,7
1744451100,1
1742533380,1
1744032180,7
1744631580,6
1742702580,1
1743488880,2
1743514200,7
1744115760,6
1742560440,0
1744085220,5
1742279400,1
1742989020,6
1744175760,3
1743245820,6
1742981940,1
1742113740,5
1744354080,7
1743846180,0
1744270800,7
1743673860,5
1743570180,4
1743487140,3
1742100780,1
1743066000,6
1742134920,5
1744088400,3
1742388420,3
1743680340,2
1744104540,6
1742999280,1
1743845220,1
1743396840,3
1744024080,5
1742288640,1
1743749580,1
1743758160,0
1742547300,1
1742566620,3
1744101360,5
1742290620,7
1742383620,6
1742277300,5
1743049380,0
1742132460,7
1743413160,2
1742703540,0
1742645040,3
1744178340,6
1742274720,2
1743862320,5
1744257180,5
1744621140,1
1744630500,3
1744187340,6
1743305880,5
1744184340,2
1742624460,2
1743678000,0
1743343800,7
1744349460,5
1743669780,7
1743340140,5
1743250860,7
1742219940,5
1742192760,4
1742119620,1
1744018380,3
1742641860,3
1744092900,3
1742628120,0
1742733300,1
1742719980,0
1744016280,6
1743478260,6
1742877600,6
1742554020,1
1743582240,6
1744517520,5
1743667440,3
1743404940,2
1743747060,6
1744550580,6
1743651060,6
1744024920,1
1743769860,6
1744461000,6
1742967540,7
1744205400,6
1743077940,6
1743585720,2
1742132460,6
1742133000,3
1742220000,1
1743600360,7
1743341880,7
1742977800,5
1743253140,5
1742881380,1
1743232260,5
1743752400,2
1744533900,3
1742705280,1
1744531140,7
1744547700,3
1744106400,1
1743160620,0
1743256560,0
1742627040,1
1742183400,7
1744635420,1
1742794440,2
1743578520,7
1743949320,3
1744547280,2
1742210160,5
1744025520,7
1742639400,7
1742972580,3
1743743700,0
1743422460,2
1743137160,0
1744439400,6
1743147600,5
1743076680,5
1742873580,7
1744516620,4
1744639020,7
1743051780,4
1743751860,3
1744288320,7
1743763140,5
1743828120,6
1742542620,2
1742470560,7
1742977680,6
1743338040,2
1744342920,1
1744089900,7
1742651520,1
1744277580,6
1743915780,2
1742615040,4
1743593940,5
1742192280,5
1744110420,7
1744633560,1
1743690180,7
1742196660,2
1743921300,6
1742647020,0
1744034520,1
1743653040,7
1744515300,2
1742566260,6
1744208880,2
1743342600,2
1742797500,3
1742459340,0
1742186880,4
1742735580,5
1742293620,2
1743329520,2
1742548080,6
1743682860,1
1742961600,0
1744445640,3
1744448700,7
1743238440,1
1743852480,5
1743245280,1
1742207160,2
1743311400,2
1742910540,5
1744259580,5
1742882640,2
1743140460,4
1744442400,1
1744464540,7
1744608000,0
1743680820,6
1744635060,6
1743402120,5
1743150960,2
1743307620,5
1743857160,0
1743761520,5
1743506640,7
1743824880,5
1742961480,6
1742197740,1
1743426960,7
1743844860,2
1742820720,5
1742623320,0
1743326520,2
1742732460,3
1742117100,2
1744463040,3
1743171780,7
1743840120,6
1743838440,2
1742475060,6
1742824680,5
1744367820,7
1742473620,1
1743926580,3
1744186740,3
1743572580,5
1743169260,5
1742878200,3
1743569940,5
1744029780,0
1743407580,5
1742541600,3
1743138720,1
1742995320,6
1744085700,0
1743055680,7
1742376540,3
1744289760,0
1743423960,6
1744614060,0
1743419640,7
1743602940,5
1744178640,0
1743482880,1
1744200300,6
1742803620,5
1743676200,3
1744257840,5
1742270340,1
1743253320,1
1742391540,0
1743231420,5
1744012020,3
1743853260,5
1744186620,5
1743676200,1
1744357020,2
1744114860,2
1743600960,1
1742381580,0
1742275560,1
1743230580,1
1743588540,3
1743587340,6
1742106240,6
1742275620,0
1744011300,6
1742973480,7
1743247080,2
1743943620,0
1742791140,1
1743168000,2
1743319980,1
1743247740,2
1743680040,7
1742383560,7
1744290840,6
1744447680,0
1743497160,7
1743836160,7
1743940500,7
1744276860,7
1742452920,6
1743948300,6
1744631460,1
1744121580,3
1743151980,2
1742879940,3
1744282560,5
1744012200,1
1743136920,5
1742814780,7
1744031160,0
1742731680,3
1744014180,0
1742811480,2
1744527480,7
1744613700,3
1744620960,6
1744354680,5
1743255060,7
1742270760,7
1744102020,7
1744344180,4
1742214360,0
1744517580,2
1743232080,7
1742880120,1
1742624400,1
1742356380,2
1743598800,3
1743070380,7
1742969580,7
1743598920,2
1743427080,6
1742712240,2
1743052500,4
1743922320,4
1744545060,5
1744025760,0
1744176300,0
1743503700,6
1742815560,7
1743689220,6
1743653880,4
1744535700,0
1743599040,6
1744169400,1
1742444640,1
1743581940,3
1743509940,5
1742270280,6
1742293200,0
1744188000,7
1744178940,7
1744267500,0
1742736840,6
1742644860,2
1742360340,7
1744111200,2
1744612920,1
1744353600,1
1743687000,2
1744206540,0
1744185600,1
1744433160,2
1743949440,3
1743683160,7
1742790600,1
1744114080,5
1742221740,2
1744639140,6
1742623080,2
1744353180,0
1744605720,3
1742370960,3
1744432260,1
1743057780,6
1743142500,6
1742536140,4
1743836160,6
1742997840,7
1743502860,6
1744605300,3
1742879220,3
1744109280,5
1742206020,2
1743481920,6
1743504660,2
1742805480,2
1742725740,3
1744639560,7
1744637940,7
1744617780,7
1744084080,5
1743490020,0
1742121180,3
1743674640,5
1743759840,0
1742881980,3
1742365680,7
1743772380,3
1743226980,3
1742457600,0
1742616600,3
1742392080,5
1742987220,2
1744289280,7
1743582000,0
1742470740,5
1743660720,1
1742619180,1
1743493020,2
1743508980,5
1744602780,0
1743665400,3
1742464200,5
1744439400,3
1742912100,6
1744183860,6
1743227460,1
1744378500,6
1742885640,7
1742446260,1
1743517620,0
1743160080,3
1743667980,5
1743344880,2
1743145260,7
1743071160,2
1742560920,3
1743059160,1
1743935640,2
1742990400,7
1743412560,6
1744084560,1
1743917760,7
1742207760,1
1744467060,2
1742615280,7
1743588420,5
1742198280,3
1744375080,2
1742815740,5
1742129280,5
1743505560,7
1744605120,0
1744191000,5
1744351980,6
1743568020,2
1744200540,1
1744026480,6
1743602520,2
1742478060,3
1743308040,7
1742968020,7
1742969700,4
1744360860,5
1743573300,2
1743426180,7
1743064380,2
1742813760,7
1744552860,3
1743932880,5
1744186320,0
1744256580,0
1743936960,7
1742810940,0
1743066120,5
1742107980,4
1742905080,7
1743408360,3
1742367420,1
1743416880,6
1743337260,1
1742385360,2
1743598440,6
1743582600,5
1744350720,1
1744444320,3
1744604640,1
1742369100,0
1744617900,6
1744279500,6
1743661200,0
1742624400,5
1742355360,5
1744538760,3
1743930000,1
1742296500,3
1742622960,5
1744618380,1
1744089540,3
1743655620,3
1743825300,1
1742556300,6
1742723520,7
1742565540,3
1742456820,0
1744458960,5
1742618700,3
1742465340,6
1742638140,6
1744260540,1
1743060060,0
1743836700,5
1743220260,2
1744543800,6
1743922500,1
1742201280,3
1742998380,0
1744372260,1
1742473260,5
1743921660,0
1744542540,0
1744358940,5
1742972760,7
1742815140,1
1743860820,3
1744438440,7
1744365420,5
1743770820,1
1743340620,5
1743318180,7
1743063540,7
1742132040,3
1744366860,0
1743745740,7
1743509880,6
1743947640,5
1743652140,1
1742818980,1
1743941160,3
1742107500,2
1743228060,2
1743424200,1
1743393720,2
1743756900,6
1742467860,5
1743430740,0
1743487740,1
1743677640,5
1744428960,1
1743739980,2
1744434000,2
1744263240,6
1743854760,3
1742197440,0
1742303400,6
1744015860,7
1742881680,2
1742105760,3
1743578880,6
1743055860,2
1742795580,6
1744010580,3
1743341400,6
1743917820,4
1742652600,3
1742701920,0
1742102880,1
1744184460,6
1742997540,3
1743219660,3
1744207740,7
1744640160,3
1743932940,3
1742184420,7
1742558220,0
1743322800,2
1744636980,0
1743313620,1
1742457360,1
1742459400,2
1743320400,2
1743585660,1
1742217660,3
1743491160,5
1743598320,2
1744282200,0
1743343320,1
1744353900,1
1743246540,6
1743223200,1
1743832800,4
1742197200,3
1742444340,0
1742543700,0
1743410280,5
1744448640,0
1743589260,7
1744601520,6
1743151020,7
1742805120,1
1742126400,5
1743933900,1
1742462880,2
1742636400,2
1743947640,1
1744204080,7
1742196540,0
1742883480,2
1742182920,4
1744436580,2
1744273980,3
1742209320,1
1742889300,5
1744525440,4
1744192440,6
1743418080,6
1743081600,3
1743568260,6
1742560920,1
1743845520,2
1742380860,0
1742127300,3
1742623080,6
1742900100,5
1742878980,3
1743164160,0
1743429840,1
1742896560,1
1742644260,3
1744605360,2
1742908260,3
1743493020,7
1742541840,5
1744030740,5
1742120160,5
1744603320,1
1743135120,4
1743582420,1
1744431360,4
1743317040,2
1743338940,2
1744172880,6
1742375520,5
1744019460,7
1742889060,0
1743836340,3
1743588720,6
1742616480,6
1743855360,5
1744090860,4
1742909580,7
1742207400,7
1742100420,2
1744450920,6
1742538480,2
1744172160,0
1742566560,5
1744342500,3
1742626440,3
1743653220,5
1742722800,6
1743839820,0
1742972100,6
1743669660,2
1743859620,3
1743243120,3
1744031820,5
1742192100,4
1742897280,3
1743404220,4
1743753480,3
1742216460,5
1744013160,0
1742533260,7
1742648820,7
1743082980,6
1744120680,1
1742362260,3
1742453280,0
1743570780,1
1742118480,2
1742100240,1
1743494940,3
1743317940,1
1744020480,2
1744443480,6
1744547940,2
1744034220,5
1744205040,2
1742789340,4
1742392080,1
1744185900,3
1742625300,4
1743582960,7
1742456820,2
1743588840,3
1743834360,7
1743499200,2
1742104620,6
1743403620,7
1742097780,4
1743862200,6
1743313140,7
1744434600,5
1742300940,2
1744105200,2
1744612680,2
1742449200,7
1744517040,1
1742629440,6
1743484980,4
1742544840,3
1742548500,0
1744283820,6
1742116980,0
1744122480,0
1743134040,1
1743328440,6
1743999780,1
1744269180,7
1744015800,0
1742730180,2
1742633880,1
1744029240,2
1743571680,3
1744639440,2
1744639320,1
1742800620,4
1743488940,6
1744361040,1
1744634040,2
1744463160,1
1744095420,7
1742453220,3
1742186940,3
1742464200,6
1743676500,3
1743773820,2
1742379060,0
1742819820,7
1743168000,0
1744118520,0
1743314460,1
1744017060,3
1743400920,5
1742566440,1
1743656220,3
1744105200,0
1744095360,0
1742532000,1
1742618460,1
1743231180,1
1744363320,1
1743430800,6
1743055920,6
1744434600,3
1742564100,0
1744605600,0
1743487500,5
1744640460,1
1744554300,3
1744177740,7
1742394060,7
1742109780,1
1742561520,0
1742880060,3
1743686760,1
1743162360,2
1744261200,3
1742732640,2
1743413220,7
1742723700,5
1743052200,3
1742371980,5
1742631840,2
1743168060,6
1742445840,6
1742454960,6
1742637720,3
1744540920,6
1743682860,3
1742363700,7
1744190220,6
1742479620,2
1742279580,4
1743426060,0
1744453140,6
1744094580,5
1742528220,6
1743832080,1
1744192680,1
1743933900,0
1744436760,1
1742216340,7
1742989800,5
1743078540,7
1744173660,1
1742911620,1
1744016640,1
1742565900,3
1742910540,1
1743688380,0
1742206680,1
1743401700,0
1742879460,1
1743933120,1
1742304900,6
1744190160,7
1743913680,2
1744193940,5
1743315780,3
1743741840,7
1744554120,3
1744443120,5
1743588840,1
1743914400,4
1742995500,6
1742211120,5
1743327840,3
1743234240,3
1743079020,7
1743138300,1
1742821860,3
1742875440,2
1744283640,7
1742119440,6
1742623200,3
1743078240,1
1744007520,4
1744104600,5
1742213880,2
1742706780,5
1742626380,6
1744435980,7
1742300760,0
1744433220,6
1743052080,2
1742359140,1
1744183020,0
1743257220,3
1744531860,7
1742910360,2
1742221140,2
1742625660,1
1742794560,6
1742284380,1
1744440360,4
1743571980,1
1744453680,3
1742129520,0
1742466420,0
1742211180,1
1743672480,6
1742798040,1
1742813100,3
1742651820,6
1743331320,7
1744621080,3
1744458300,0
1742132700,1
1742213040,0
1744174620,4
1743063060,6
1742994000,1
1742712120,0
1744178280,2
1742388780,7
1743935760,7
1744193340,0
1743071400,1
1742704020,6
1743081360,7
1742725440,6
1742369820,3
1743669240,5
1744204560,5
1742989920,3
1744448460,2
1742987520,2
1744602000,7
1744205280,7
1743741720,0
1743242820,3
1742892840,3
1742356680,3
1742101680,5
1742892900,2
1742900580,3
1743668700,0
1742967720,1
1743845580,6
1743930600,5
1744457040,5
1744185420,7
1742220600,5
1743763740,1
1742098680,2
1742303040,1
1742369640,3
1743658800,5
1743938280,2
1742293800,3
1742640420,7
1743407340,0
1744456380,3
1742194440,0
1743917700,3
1743666480,1
1743570300,3
1742557620,7
1744190040,2
1743135360,2
1743833880,1
1743171360,1
1743841860,1
1743428820,3
1743932040,0
1743741480,5
1744115160,3
1742911140,1
1744285260,1
1744379040,5
1744200900,7
1743744540,0
1743911460,7
1742821920,1
1742288340,6
1744342620,2
1744119720,0
1744034940,7
1743834360,0
1742809320,2
1743049560,4
1743415380,1
1742115300,7
1744375260,7
1744380600,3
1742117940,2
1742629080,2
1742814660,0
1742538900,7
1743930240,0
1744274880,2
1743589920,6
1742805720,5
1744105680,3
1742550060,6
1743834540,4
1744012320,0
1742115240,2
1744181040,7
1744546200,1
1742635620,6
1742803440,2
1743155640,3
1742466480,7
1744170300,5
1744019400,2
1744271220,7
1744629420,7
1743752040,2
1742556900,3
1744373520,1
1743488220,7
1743769500,0
1743936480,5
1743600060,0
1742793480,2
1742384700,2
1742960220,4
1743855540,1
1742293260,7
1743601020,0
1742464140,7
1743769440,1
1743084060,0
1742447400,3
1744626420,5
1744091040,3
1742822280,7
1742392440,0
1744196400,6
1742215440,1
1742995800,5
1742474160,2
1743499920,0
1743230040,3
1744183020,2
1743501180,3
1744373100,5
1742740020,0
1743767820,5
1744109700,7
1742813700,2
1743071400,3
1744619400,0
1743599580,5
1743248160,2
1744030500,2
1742911320,0
1744350600,7
1743937260,0
1743910440,6
1744608600,6
1742706060,6
1744530000,7
1743482880,6
1743075420,1
1744617060,1
1743598680,1
1742215680,2
1743159720,6
1743070200,3
1744358160,5
1744553460,0
1744342680,4
1744008900,5
1743841860,3
1744529220,2
1743855720,2
1742566800,0
1744261200,4
1744285620,6
1742386800,5
1743576300,7
1742720820,7
1742201880,5
1743492120,7
1743582600,6
1742735280,2
1742556060,1
1744000440,7
1742735880,2
1744448580,1
1744348860,2
1743331440,5
1742472540,3
1744197600,2
1742450820,4
1743084060,3
1743228420,0
1743049980,2
1742205360,2
1742127180,1
1742279640,3
1743759480,2
1743057540,4
1743772260,3
1743324300,2
1743766320,5
1743595320,1
1743422160,3
1744172400,7
1743771960,6
1744368120,0
1743740640,5
1743335340,2
1742963880,0
1742299680,5
1743503040,1
1742728380,7
1744354260,3
1744461300,1
1744003860,1
1744271760,7
1744458360,7
1744552500,2
1744373880,7
1742641140,2
1743997320,7
1742724360,0
1744515180,5
1742909580,0
1742367780,7
1744283040,3
1743252600,1
1742441940,2
1744365240,0
1742565960,2
1744515480,5
1744350060,5
1742389920,5
1742382480,1
1744085340,6
1743326280,6
1744107660,2
1742791740,5
1743597240,3
1744545420,0
1742120460,2
1744345320,4
1743863160,0
1743499020,3
1743601260,6
1743233580,7
1743653820,7
1743936900,0
1743142740,7
1744440600,5
1742538120,4
1744625160,2
1744084080,7
1744437600,7
1742117940,7
1742276700,2
1742218080,3
1743244620,2
1743679560,6
1742220060,3
1744011300,7
1744369080,2
1742283600,0
1742280060,7
1742458500,2
1742308080,2
1742961000,1
1742738700,6
1744544880,7
1742125740,6
1742294340,7
1742462220,3
1744347480,6
1744545780,0
1743593280,1
1742132100,3
1742293080,3
1744375620,3
1744520040,1
1742878800,1
1744546740,5
1742961960,1
1742561160,7
1743311400,5
1743515280,2
1744094340,6
1742732340,1
1742960400,3
1744193700,2
1742541780,7
1742620200,0
1742788920,5
1742183940,5
1744174980,2
1742813220,7
1743327900,1
1743737520,3
1743225000,3
1742986620,7
1743483780,7
1743999660,7
1743161940,0
1742876040,7
1742276460,7
1744294560,6
1743059880,1
1744524240,7
1744357080,6
1742393700,0
1742617920,7
1743826920,0
1743659220,0
1743497940,6
1742474640,2
1742476140,1
1743659700,5
1744021800,0
1743254160,0
1742979120,3
1742543340,2
1743762660,6
1742444580,4
1742541600,2
1743395280,7
1743511080,3
1742966940,1
1743862920,6
1742478900,0
1743308760,6
1742975520,0
1744198800,6
1743233640,5
1744615140,0
1742995500,7
1743489180,1
1743144900,6
1743393960,3
1742119500,5
1744521780,0
1743672180,0
1744016700,0
1742826060,1
1742300580,5
1742121480,0
1744121940,0
1744448520,3
1743911880,5
1742269740,7
1744205580,5
1743148980,3
1742813100,1
1743495840,6
1743056280,7
1744023360,7
1742620800,1
1742788980,2
1742355120,3
1742539080,1
1742978460,2
1743656820,3
1744519800,2
1742299860,0
1742904300,1
1744529400,7
1743397140,1
1743256320,6
1742558640,5
1743071640,6
1742110560,0
1743564720,3
1742982480,5
1744601460,1
1743505080,5
1742561520,7
1743419880,5
1744032600,0
1744638060,6
1743913380,7
1744028520,5
1743854460,5
1744343400,3
1743084600,3
1744102560,7
1743853980,2
1742736840,5
1743414180,0
1742549640,1
1744006980,5
1744343460,2
1743597120,5
1742299200,2
1742988600,5
1743422640,5
1742891220,0
1742710380,6
1744268220,3
1744462920,5
1742368500,6
1742390400,0
1744279560,1
1743490680,3
1742536860,7
1742544780,5
1744530060,6
1743426060,3
1742634600,7
1742529780,7
1743655620,1
1744543980,1
1742998920,5
1743310440,1
1744106820,2
1744446720,5
1742883000,4
1743254760,1
1742644920,6
1742816220,5
1743601980,6
1742553060,1
1742803980,3
1743828420,0
1742218980,3
1743827640,0
1742218020,1
1744025700,1
1744349700,4
1744013100,3
1743329760,6
1743231780,6
1742127000,2
1743068040,3
1743568620,7
1742293680,6
1742703720,4
1742739000,1
1742628360,7
1742371200,1
1742209800,1
1744458300,2
1742465160,2
1743839040,7
1743402480,0
1744432860,7
1743674580,6
1743310800,5
1744534620,3
1742885160,5
1742290200,5
1742191440,1
1743081600,1
1742204100,0
1742294700,3
1743941580,3
1742185320,1
1742791680,3
1742982540,3
1744287240,0
1744088580,0
1743132900,0
1743232740,7
1743225960,5
1743764820,6
1743155160,7
1743922860,7
1742301120,3
1743229500,6
1744005540,1
1742107620,6
1742710140,1
1742619360,1
1742111040,2
1742711820,7
1744467480,3
1742183220,2
1742299800,1
1744206000,2
1742183160,1
1742892120,7
1743050700,5
1743257340,0
1743430320,2
1743830520,0
1743574080,2
1744342560,0
1742129100,6
1744106340,3
1743939900,3
1742739120,2
1743753360,6
1742540400,4
1743749760,7
1742372400,0
1742959800,1
1744295280,0
1744447740,7
1743408180,1
1744286700,5
1744187940,2
1743858300,7
1743141660,7
1743253680,6
1742533560,5
1743133500,2
1742279220,6
1743926220,7
1742288820,0
1743066780,7
1742552820,5
1744027560,0
1742098080,1
1743653040,4
1744033740,3
1743855960,6
1744270080,0
1742547720,0
1742110920,5
1742361540,7
1744444980,2
1744290540,3
1744021020,1
1743746280,3
1743070860,6
1742118840,1
1744634520,1
1742188200,5
1743311580,1
1743824520,4
1744455480,7
1744192320,0
1742626800,2
1742114340,2
1743580620,0
1742787060,1
1742099100,7
1742635680,3
1744377060,7
1743338460,5
1744450920,5
1743344880,0
1742736420,0
1743568680,4
1744122120,2
1744272060,2
1743416400,2
1744461720,5
1742545200,3
1742794860,7
1743153600,2
1742277480,7
1742873880,4
1744112100,2
1743255300,0
1743930660,1
1744087020,2
1743741660,1
1742101200,4
1743078120,5
1744194000,0
1742800680,1
1744178580,3
1742282520,6
1744011960,5
1744274460,7
1742625360,1
1742550780,6
1743580020,5
1743503520,0
1743162120,6
1743675360,3
1743063180,3
1744452360,2
1744294620,5
1742635860,1
1744541580,1
1744604040,3
1743085260,6
1742303280,7
1742221320,5
1743500520,2
1743567300,7
1743850800,5
1744365960,0
1742736120,5
1743403860,2
1744275360,1
1743575460,4
1743939480,7
1743751620,5
1744380960,7
1743329820,1
1742561220,5
1743392400,5
1742887440,1
1742882340,4
1743762240,2
1743337740,0
1742445540,3
1742108820,2
1744519140,0
1744464840,5
1743227280,2
1743925440,6
1742444760,6
1744444260,6
1743565860,1
1744448400,0
1743765660,6
1742480040,5
1743927300,0
1744462560,0
1743243900,0
1743421980,7
1742357820,1
1742444640,3
1744370580,3
1743047700,2
1743048180,7
1742886540,1
1743509520,0
1744515300,4
1742127780,5
1743925260,2
1744096740,0
1742445480,4
1744294020,3
1744086540,4
1743235680,2
1742270460,3
1742813880,6
1742567100,5
1742727840,2
1742369580,6
1743420480,2
1743063900,5
1744515120,0
1743573300,6
1743662940,6
1742283060,0
1742212680,6
1743078120,3
1743404520,2
1743579420,1
1743493140,1
1742647440,6
1744542960,6
1743157440,7
1744454940,6
1743852060,1
1743752580,7
1743504420,5
1743933660,3
1742733900,5
1742793600,3
1742469780,6
1743502440,3
1744016220,2
1744191900,5
1743768240,1
1743310920,1
1743318360,5
1743339240,6
1743677040,6
1743834120,6
1744012980,3
1743340380,2
1742097960,2
1742636880,1
1743342000,5
1742796360,6
1743155280,5
1743850140,7
1742729820,5
1743255960,1
1742559660,1
1742362800,1
1743138840,5
1742544600,0
1743397980,1
1742967540,4
1743587340,2
1742969340,2
1742135040,1
1743774420,0
1742457060,5
1742963880,7
1742888400,1
1743046620,0
1744447740,2
1743763020,7
1742791560,7
1743162180,3
1743582240,7
1744348380,1
1743573960,6
1743860100,0
1743339720,0
1744343160,7
1744639440,0
1743565740,6
1742873520,5
1742892720,1
1743581580,7
1742979060,3
1742530740,0
1742359800,6
1742898360,6
1743426240,5
1742964840,6
1743845040,5
1744028880,2
1744011240,2
1742649240,3
1742806020,0
1742554920,3
1744115940,1
1743740460,4
1744377360,6
1743662640,7
1742537220,5
1742983140,6
1742875440,6
1743154440,0
1743849900,0
1743066960,3
1744545300,1
1742117700,1
1743306000,2
1743481740,5
1743663060,1
1742732520,0
1742911440,6
1744519680,1
1743601200,7
1743654900,0
1743669360,3
1743257940,1
1744436700,6
